brand_url,types,name,rating,price,location,ships,description,planet,people,animals,explanation,updated,updated_month,updated_year
https://directory.goodonyou.eco/brand/jansport,"tops, bags",JanSport,It's a start,$$,United States,United States,JanSport has made a public commitment to reduce greenhouse gas emissions but is not taking adequate steps to ensure payment of a living wage for its workers.,2,2,3,"JanSport is owned by VF Corporation. Its environment rating is 'not good enough'. It uses few eco-friendly materials. It has set an absolute target to reduce greenhouse gas emissions generated from its own operations and supply chain but there is no evidence it is on track to meet its target. There is no evidence it minimises textile waste. There is no evidence it minimises packaging. Its labour rating is 'not good enough'. None of its supply chain is certified by labour standards which ensure worker health and safety, living wages or other labour rights. It received a score of 51-60% in the Fashion Transparency Index. It likely publishes detailed information about its supplier policies, audits and remediation processes. It publishes a detailed list of suppliers in the final stage of production and some information about the findings of supplier audits. It publishes some information about forced labour, gender equality or freedom of association. There is no evidence it ensures payment of a living wage in most of its supply chain. It discloses policies to protect suppliers in its supply chain from the impacts of COVID-19 but not workers. Its animal rating is 'it's a start'. It has a formal animal welfare policy aligned with Five Freedoms. It uses leather. It does not use angora, wool, exotic animal hair, fur, down or exotic animal skin. There is no evidence it traces any animal product to the first stage of production.  JanSport is rated 'It's a start' overall.",August 2020,August,2020
https://directory.goodonyou.eco/brand/j-brand,"tops, denim, dresses, knitwear, maternity, shoes",J Brand,It's a start,$$,United States,Worldwide,"Gabriela Hearst designs ready to wear shoes and accessories, with a unique blend of craftsmanship and modern classic",2,3,2,"J Brand is owned by Fast Retailing.  . Its environment rating is 'not good enough'. It is a member of the Better Cotton Initiative. There is no evidence it minimises packaging. There is no evidence of a current greenhouse gas emissions reduction target. It has set a deadline to eliminate hazardous chemicals by 2020. There is no evidence that it implements water reduction initiatives  . Its labour rating is 'it's a start'. It has an internal grievance mechanism. It is a signatory to the Bangladesh Building and Fire Safety Accord. It does not mention payment of a living wage. There is no evidence of listing names or addresses for any of its suppliers. It audits some of its supply chain but does not state which part and what percentage.  . Its animal rating is 'good'. It does not use fur, wool, down, exotic animal skin, exotic animal hair and angora. However it uses leather.  . J Brand is rated 'It's a start' based on information from our own research.",February 2019,February,2019
https://directory.goodonyou.eco/brand/samantha-pleet,"tops, dresses",Samantha Pleet,It's a start,$$,United States,"United States, Canada","Samantha Pleet is a brand that creates in small batches, discovering new traditional techniques like embroideries and printing in modern ways. ",4,2,3,"Samantha Pleet's environment rating is 'good'. It uses a high proportion of eco-friendly materials including recycled materials. It makes products by hand to reduce its climate impact. There is no evidence it minimises packaging. Its use of eco-friendly materials limits the amount of chemicals, water and wastewater used in production.  Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct. It sources its final stage of production from countries with extreme risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It traces some of its supply chain including all of the final stage of production. It visits its suppliers regularly.  Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. It uses leather, wool and silk.  Samantha Pleet is rated 'It's a start' overall.",March 2021,March,2021
https://directory.goodonyou.eco/brand/frank-and-oak,"tops, denim, knitwear",Frank And Oak,It's a start,$$,Canada,"United States, Canada",Designed in Canada. Made for good living.,3,3,2,"Frank And Oak's environment rating is 'it's a start'. It uses some eco-friendly materials including recycled fabrics. It uses packaging from recycled materials. There is no evidence of it reducing its carbon and other greenhouse gas emissions. Its use of eco-friendly materials limits the amount of chemicals, water and wastewater used in production.   Its labour rating is 'it's a start'. It sources from countries with high risk of labour abuse. It pays a living wage to some of its final stage of production. It publicly lists countries of all suppliers from its final stage of production. It audits some of its supply chain including all of the final stage of production.   Its animal rating is 'not good enough'. It uses wool, leather and exotic animal hair. It does not use down, fur, angora or exotic animal skin   Frank And Oak is rated 'It's a Start' based on information from our own research.",April 2019,April,2019
https://directory.goodonyou.eco/brand/dilling,"tops, dresses, knitwear",Dilling,It's a start,$$,United Kingdom,Europe,Dilling is not taking adequate steps to ensure payment of a living wage for its workers.,2,2,4,"Dilling's environment rating is 'not good enough'. It uses some eco-friendly materials including organic cotton. There is no evidence it minimises textile waste. There is no evidence it minimises packaging. It has eliminated hazardous chemicals from most of its supply chain. There is no evidence it has set a greenhouse gas emissions reduction target. Its labour rating is 'not good enough'. Most of its final stage of production is undertaken in the European Union, a low/medium risk region for labour abuse. There is no evidence it has a Code of Conduct. There is no evidence it has worker empowerment initiatives such as collective bargaining or rights to make a complaint. There is no evidence it ensures payment of a living wage in its supply chain. It does not disclose any policies or safeguards to protect suppliers and workers in its supply chain from the impacts of COVID-19.  Its animal rating is 'good'. It has a robust animal welfare policy. It does not use fur, down, leather, exotic animal skin or exotic animal hair. It states that it sources wool from non-mulesed sheep. It traces most animal products to the first stage of production. Dilling is rated 'It's a start' overall.",February 2021,February,2021
https://directory.goodonyou.eco/brand/kitx,"tops, denim, dresses, knitwear",KITX,It's a start,$$,Australia,Worldwide,"Founded in 2014 by Kit Willow, KITX is a luxury designer fashion brand, created with sustainable materials and sourced consciously from around the world.",4,2,2,"KITX's environment rating is 'good'. It uses some eco-friendly materials including organic cotton. It encourages consumers to reduce their climate impact when using its products. It uses low impact non-toxic dyes in some of its products. It uses compostable packaging  Its labour rating is 'not good enough'. It does not disclose where all of its final stage of production occurs. It has a Code of Conduct that covers all of the ILO Four Fundamental Freedoms principles. There is no evidence it ensures payment of a living wage in its supply chain. There is no evidence it audits any of its supply chain.  Its animal rating is 'not good enough'. It uses leather, wool, exotic animal hair and silk. It does not use fur, down, exotic animal skin or angora.  KITX is rated 'It's a start' overall.",October 2020,October,2020
https://directory.goodonyou.eco/brand/aday,"tops, dresses, knitwear, suits",ADAY,It's a start,$$,United States,Worldwide,ADAY is a brand that believes in doing more with less.,3,2,3,"ADAY's environment rating is 'it's a start'. It uses some eco-friendly materials including recycled materials. It uses renewable energy in its supply chain to reduce its climate impact. There is no evidence it minimises textile waste when manufacturing its products. Its fabrics are Oeko-Tex Standard 100 certified Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct. There is no evidence it monitors health and safety in its supply chain. There is no evidence it ensures payment of a living wage in its supply chain. It traces most of its supply chain including all of the final and second stages of production.  Its animal rating is 'it's a start'. It does not use fur, leather, down, exotic animal skin or angora. It uses wool and recycled exotic animal hair.  ADAY is rated 'It's a start' overall.",April 2021,April,2021
https://directory.goodonyou.eco/brand/van-heusen,"tops, knitwear",Van Heusen,It's a start,$$,United States,Worldwide,Van Heusen has made a public commitment to reduce greenhouse gas emissions but is not taking adequate steps to reduce textile waste in its supply chain.,3,3,2,"Van Heusen is owned by PVH Group. Its environment rating is 'it's a start'. It uses few eco-friendly materials. It has set a science-based target to reduce greenhouse gas emissions generated from its own operations and supply chain but there is no evidence it is on track to meet its target. It has a policy approved by CanopyStyle to prevent deforestation of ancient and endangered forests in its supply chain. There is no evidence it minimises textile waste when manufacturing its products. Its labour rating is 'it's a start'. Some of its supply chain is certified by FLA Workplace Code of Conduct including all of the final stage of production. It received a score of 51-60% in the Fashion Transparency Index. It likely publishes detailed information about its supplier policies, audits and remediation processes. It publishes a detailed list of suppliers in the final stage of production and some information about the findings of supplier audits. It publishes some information about forced labour, gender equality or freedom of association. It has a project to improve wages in its supply chain but there is no evidence it ensures payment of a living wage. It discloses policies to protect suppliers in its supply chain from the impacts of COVID-19 but not workers. Its animal rating is 'not good enough'. It has a formal animal welfare policy aligned with Five Freedoms. It uses leather, exotic animal hair and wool. It does not use angora, fur, down or exotic animal skin. There is no evidence it traces any animal product to the first stage of production.  Van Heusen is rated 'It's a start' overall.",August 2020,August,2020
https://directory.goodonyou.eco/brand/lowie,"tops, denim, dresses, knitwear",Lowie,It's a start,$$,United Kingdom,Worldwide,"Lowie is a British sustainable fashion brand blending traditional techniques and heritage elements in a modern way, with bold knits and prints at its' heart.",4,3,2,"Lowie's environment rating is 'good'. It uses a medium proportion of eco-friendly materials including recycled materials. There is no evidence it minimises textile waste when manufacturing its products. It uses compostable packaging. Its use of eco-friendly materials limits the amount of chemicals, water and wastewater used in production.  Its labour rating is 'it's a start'. There is no evidence it has a Code of Conduct but it has a formal statement covering workers rights. It sources its final stage of production from countries with extreme risk of labour abuse. It traces most of its supply chain including all of the final stage of production. It ensures payment of a living wage in some of its supply chain but does not specify what percentage.  Its animal rating is 'not good enough'. It uses leather, wool, exotic animal hair and angora. It does not use fur, down or exotic animal skin.  Lowie is rated 'It's a start' based on information from our own research.",March 2020,March,2020
https://directory.goodonyou.eco/brand/freitag,"tops, dresses, knitwear, bags",FREITAG,It's a start,$$,Switzerland,Worldwide,FREITAG is a Swiss brand that creates one-of-a-kind bags and accessories from recycled truck tarp and fully compostable textiles.,3,2,4,"FREITAG's environment rating is 'it's a start'. It uses a medium proportion of eco-friendly materials including upcycled materials. There is no evidence it is taking specific steps to reduce energy use and greenhouse gas emissions. However its use of eco-friendly materials reduces its climate impact and limits the amount of chemicals, water and wastewater used in production.  Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct. There is no evidence it investigates and reports on safety incidents. It does not disclose where all of its final stage of production occurs. There is no evidence it ensures payment of a living wage in its supply chain. It traces most of its supply chain.  Its animal rating is 'good'. It does not use any animal products but it does not state that it's vegan.  FREITAG is rated 'It's a start' overall.",February 2021,February,2021
https://directory.goodonyou.eco/brand/eastpak,"tops, denim, bags",Eastpak,It's a start,$$,United States,Worldwide,Eastpak has made a public commitment to reduce greenhouse gas emissions but is not taking adequate steps to ensure payment of a living wage for its workers.,2,2,3,"Eastpak is owned by VF Corporation. Its environment rating is 'not good enough'. It uses few eco-friendly materials. It has set an absolute target to reduce greenhouse gas emissions generated from its own operations and supply chain but there is no evidence it is on track to meet its target. There is no evidence it minimises textile waste. There is no evidence it minimises packaging. Its labour rating is 'not good enough'. None of its supply chain is certified by labour standards which ensure worker health and safety, living wages or other labour rights. It received a score of 51-60% in the Fashion Transparency Index. It likely publishes detailed information about its supplier policies, audits and remediation processes. It publishes a detailed list of suppliers in the final stage of production and some information about the findings of supplier audits. It publishes some information about forced labour, gender equality or freedom of association. There is no evidence it ensures payment of a living wage in most of its supply chain. It discloses policies to protect suppliers in its supply chain from the impacts of COVID-19 but not workers. Its animal rating is 'it's a start'. It has a formal animal welfare policy aligned with Five Freedoms. It uses leather. It states that it sources wool from non-mulesed sheep. It does not use angora, fur, down or exotic animal skin. It traces some animal products to the first stage of production. Eastpak is rated 'It's a start' overall.",August 2020,August,2020
https://directory.goodonyou.eco/brand/gina-tricot,"tops, denim, dresses, knitwear, bags",Gina Tricot,It's a start,$$,Sweden,Worldwide,Gina Tricot has good policies to trace suppliers in its supply chain but it is not taking adequate steps to eliminate hazardous chemicals.,2,3,3,"Gina Tricot's environment rating is 'not good enough'. It is a member of the Better Cotton Initiative. It uses some eco-friendly materials. There is no evidence it avoids chromium and other chemicals in the leather tanning process. There is no evidence it reduces its carbon and other greenhouse gas emissions in its supply chain.  Its labour rating is 'it's a start'. It is a member of the Business Social Compliance Initiative Code of Conduct - BSCI. It has a Code of Conduct that covers all of the ILO Four Fundamental Freedoms principles. There is no evidence it ensures payment of a living wage in its supply chain. It traces some of its supply chain including all of the final stage of production and some of the second stage of production. It audits some of its supply chain including all of the final stage of production.  Its animal rating is 'it's a start'. It does not use fur, exotic animal skin or angora. It uses down accredited by the Responsible Down Standard. It states that it sources wool from non-mulesed sheep. It uses leather and exotic animal hair.  Gina Tricot is rated 'It's a start' based on information from our own research.",December 2019,December,2019
https://directory.goodonyou.eco/brand/patbo,"tops, dresses, sleepwear, swimwear",PatBO,It's a start,$$,United States,Worldwide,Women's designer clothing by Brazilian designer Patricia Bonaldi,2,3,4,"PatBO's environment rating is 'not good enough'. It does not publish sufficient relevant information about its environmental policies to give a higher rating. As a shopper you have the right to know how its production practices impact on the environment.  Its labour rating is 'it's a start'. It has a mission to improve social conditions in Brazil. It traces some of its supply chain including all of the final stage of production. It is unclear whether it ensures payment of a living wage in its supply chain. Its animal rating is 'good'. It does not use fur, leather, down, exotic animal skin, exotic animal hair or angora. It uses wool and silk.  PatBO is rated 'It's a start' based on information from our own research.",February 2019,February,2019
https://directory.goodonyou.eco/brand/st-agni,"tops, denim, dresses, knitwear, shoes",St. Agni,It's a start,$$,Australia,Worldwide,"St. Agni is a luxury lifestyle brand based in Byron Bay offering functional, refined, and quality handmade leather footwear, apparel & accessories.",3,2,2,"St. Agni's environment rating is 'it's a start'. It uses some eco-friendly materials including organic cotton. It uses renewable energy in its direct operations to reduce its climate impact. There is no evidence it implements water reduction initiatives. It uses tanneries certified silver by the Leather Working Group. Its labour rating is 'not good enough'. It says it has a Code of Conduct but does not publicly share it. It sources its final stage of production from countries with extreme risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It traces some of its supply chain including all of the final stage of production. It audits some of its suppliers include most of the final stage of production.  Its animal rating is 'not good enough'. It uses leather, wool and exotic animal hair. It does not use fur, down, exotic animal skin or angora.  St. Agni is rated 'It's a start' based on information from our own research.",March 2020,March,2020
https://directory.goodonyou.eco/brand/alohas,"tops, dresses, knitwear, swimwear, shoes, bags",alohas,It's a start,$$,United States,Worldwide,"Designed and handcrafted in Spain, alohas is a brand that seeks to inspire an endless summer lifestyle through its products and content.",2,3,3,"alohas's environment rating is 'not good enough'. It does not use eco-friendly materials. It manufactures locally to reduce its carbon footprint. There is no evidence it minimises packaging. There is no evidence it implements water reduction initiatives.  Its labour rating is 'it's a start'. Its final stage of production is undertaken in Portugal, a medium risk country for labour abuse. It traces most of its supply chain. There is no evidence it ensures payment of a living wage in its supply chain. It visits its suppliers but does not state how often.  Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. It uses leather.  alohas is rated 'It's a start' overall.",April 2021,April,2021
https://directory.goodonyou.eco/brand/adish,tops,ADISH,It's a start,$$,Israel,Worldwide,ADISH is a fashion brand which seeks to merge the craft and culture of the Middle East with high-end streetwear.,2,3,4,ADISH's environment rating is 'not good enough'. It does not publish sufficient relevant information about its environmental policies to give a higher rating. As a shopper you have the right to know how its production practices impact on the environment.  Its labour rating is 'it's a start'. It provides jobs for workers from disadvantaged communities in Palestine. It is unclear whether it ensures payment of a living wage in its supply chain. It traces some of its supply chain including all of the final stage of production. Its animal rating is 'good'. It does not use any animal products but it does not state that it's vegan.  ADISH is rated 'It's a start' based on information from our own research.,September 2019,September,2019
https://directory.goodonyou.eco/brand/symbology,"tops, dresses, maternity",Symbology,It's a start,$$,United States,Worldwide,"Symbology is a clothing label that empowers female artisans worldwide, featuring boho chic dresses, printed tunics, beach dresses, and loungewear.",2,3,3,"Symbology's environment rating is 'not good enough'. It uses few eco-friendly materials. There is no evidence it minimises textile waste. It makes products by hand to reduce its climate impact. There is no evidence it minimises packaging.  Its labour rating is 'it's a start'. There is no evidence it has a Code of Conduct but it has a formal statement covering workers rights. It sources its final stage of production from countries with extreme risk of labour abuse It ensures payment of a living wage in the final stage of production. It traces some of its supply chain. It visits its suppliers but does not state how often. Its animal rating is 'it's a start'. It does not use fur, wool, down, exotic animal skin or angora. It uses leather, exotic animal hair and silk.  Symbology is rated 'It's a start' overall.",August 2020,August,2020
https://directory.goodonyou.eco/brand/howies,"tops, denim, knitwear",Howies,It's a start,$$,United Kingdom,Worldwide,"Howies is a British activewear label that creates high quality, low impact organic products.",3,2,3,"Howies's environment rating is 'it's a start'. It uses a medium proportion of eco-friendly materials including organic cotton. There is no evidence it minimises textile waste when manufacturing its products. There is no evidence it is taking specific steps to reduce energy use and greenhouse gas emissions. However its use of eco-friendly materials reduces its climate impact and limits the amount of chemicals, water and wastewater used in production.  Its labour rating is 'not good enough'. There is no evidence it has a Code of Conduct but it has a formal statement covering workers rights. It sources its final stage of production from countries with extreme risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It traces some of its supply chain. It visits its suppliers but does not state how often.  Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. It states that it sources wool from non-mulesed sheep. It uses leather. Howies is rated 'It's a start' overall.",February 2021,February,2021
https://directory.goodonyou.eco/brand/caftanii,"tops, dresses",Caftanii,It's a start,$$,Italy,Worldwide,"Caftanii is an Italian resort wear brand that crafts pieces with timeless, charming feminine. ",2,2,4,"Caftanii's environment rating is 'not good enough'. There is no evidence it minimises packaging. It manufactures locally to reduce its carbon footprint. There is no evidence it has taken any meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it implements water reduction initiatives.  Its labour rating is 'not good enough'. Its final stage of production is undertaken in Italy, a medium risk country for labour abuse. There is no evidence it has a Code of Conduct. There is no evidence it investigates and reports on safety incidents. There is no evidence it ensures payment of a living wage in its supply chain. There is no evidence it audits any of its supply chain. Its animal rating is 'good'. It does not use fur, leather, down, exotic animal skin, exotic animal hair or angora. It uses wool.  Caftanii is rated 'It's a start' overall.",November 2020,November,2020
https://directory.goodonyou.eco/brand/micaela-greg,"tops, denim, dresses, knitwear",Micaela Greg,It's a start,$$$,Worldwide,null,Micaela Greg is a San Francisco based knitwear brand that produces pieces with impeccable craftsmanship & timeless modernity,2,3,3,"Micaela Greg's environment rating is 'not good enough'. It does not publish sufficient relevant information about its environmental policies to give a higher rating. As a shopper you have the right to know how its products impact on the environment. Its labour rating is 'it's a start'. Most of its final stage of production is undertaken in the USA, a medium risk country for labour rights. It also sources from countries with high or extreme risk of labour abuse but works to address those risks by working with suppliers that abide by fair trade principles. It addresses workers' rights in a formal statement but does not mention a Code of Conduct. It mentions paying a living wage but does not supply any more information. It publicly lists the countries of its suppliers however does not share a complete list of suppliers. It does not appear to audit or visit any of its supply chain.  Its animal rating is 'it's a start'. It does not use fur, leather, angora, down or other exotic skin or hair. However it uses wool from Italy and alpaca from Peru.  Micaela Greg is rated 'It's a start' based on information from our own research.",May 2017,May,2017
https://directory.goodonyou.eco/brand/puma,"tops, knitwear, shoes, bags",Puma,It's a start,$$,Germany,Worldwide,Puma has made a public commitment to reduce greenhouse gas emissions but it does not ensure payment of a living wage in its supply chain.,3,2,2,"Puma's environment rating is 'it's a start'. Its tanneries are audited by the Leather Working Group. It is a member of the Better Cotton Initiative. It uses few eco-friendly materials. It has set a science-based target to reduce greenhouse gases in its own operations by 35% by 2030 and reduce emissions in its supply chain by 60% per unit of revenue. It has set a deadline to eliminate hazardous chemicals by 2020. There is no evidence it minimises textile waste in its supply chain.  Its labour rating is 'not good enough'. It has a Code of Conduct that covers all of the ILO Four Fundamental Freedoms principles. It monitors health and safety issues with an internal procedure. It sources its final stage of production from countries with extreme risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It audits some of its supply chain but does not specify if it uses unannounced audits.  Its animal rating is 'not good enough'. It uses leather, wool and down. It does not use fur, exotic animal skin, exotic animal hair or angora.  Puma is rated 'It's a start' based on information from our own research.",November 2019,November,2019
https://directory.goodonyou.eco/brand/splendid,"tops, dresses, knitwear, shoes, bags",Splendid,Not good enough,$$,null,null,Splendid uses animal products without specifying sources and there is not enough evidence it provides a living wage for its workers,3,2,2,"Splendid is owned by Delta Galil Industries. Its environment rating is 'it's a start'. It is taking steps to implement a strategy to reduce waste in the manufacturing part of its supply chain. However it does not use eco-friendly materials. It uses the GHG Protocol to guide measurement and reporting on its carbon emissions and it has made a public commitment to reduce its direct and indirect emissions per product by 5% by 2016. The majority of its products are Oeko-Tex Standard 100 certified. It implements water reduction initiatives and publicly reports on targets however this only covers in-house manufacturing. Its labor rating is 'not good enough'. It has a supplier Code of Conduct based on the FLA Workplace Code of Conduct. However it sources from countries with high or extreme risk of labor abuse. It mentions paying a living wage and supplies an adequate definition but it does not assure payment of a living wage. It traces suppliers in its supply chain but it is unclear as to what extent. As of 2014, it claimed to have audited 80% of its manufacturing suppliers for human rights screening but it does not appear to use unannounced audits. Its animal rating is 'not good enough'. It uses leather and wool from unspecified sources, and it uses angora and alpaca. However it does not use fur, down, shearling or exotic animal skin. Splendid is rated 'Not Good Enough' based on information from our own research.",March 2017,March,2017
https://directory.goodonyou.eco/brand/andrea-lucy-designs,"tops, dresses, plus-size",Andrea Lucy Designs,It's a start,$$,Australia,Australia,"Andrea Lucy Designs is a boutique fashion brand that curates thoughtfully designed, beautiful clothing for the style conscious woman.",2,2,4,"Andrea Lucy Designs's environment rating is 'not good enough'. There is no evidence it minimises textile waste. It manufactures locally to reduce its carbon footprint. There is no evidence it has taken meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it implements water reduction initiatives.  Its labour rating is 'not good enough'. Its final stage of production is undertaken in Australia, a low risk country for labour abuse. There is no evidence it has a Code of Conduct. There is no evidence it ensures payment of a living wage in its supply chain. There is no evidence it audits any of its supply chain.  Its animal rating is 'good'. It does not use any animal products but it does not state that it's vegan.  Andrea Lucy Designs is rated 'It's a start' overall.",September 2020,September,2020
https://directory.goodonyou.eco/brand/arnhem,"tops, denim, dresses, knitwear",Arnhem,It's a start,$$,Australia,Australia,Arnhem is a Byron Bay based label that creates bohemian inspired clothing for women.,3,2,3,"Arnhem's environment rating is 'good'. It uses a medium proportion of eco-friendly materials including organic cotton. It reduces its climate impact by consuming renewable energy in its direct operations. Its use of eco-friendly materials limits the amount of chemicals, water and wastewater used in production.  Its labour rating is 'not good enough'. It does not disclose where its final stage of production occurs. It has a Code of Conduct that covers some of the ILO Four Fundamental Freedoms principles. It pays a living wage to some of it supply chain but does not specify what percentage. There is no evidence of listing names for any of its suppliers.   Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. However it uses leather and wool.   Arnhem is rated 'It's a start' based on information from our own research.",September 2018,September,2018
https://directory.goodonyou.eco/brand/extreme-cashmere,"tops, dresses, knitwear",Extreme Cashmere,It's a start,$$,Netherlands,Worldwide,"Extreme Cashmere is an Amsterdam based cashmere project intended to last beyond the season, across generations and gender.",2,3,4,"Extreme Cashmere's environment rating is 'not good enough'. It does not use eco-friendly materials. It has a limited production run to minimise textile waste. There is no evidence it reduces its carbon and other greenhouse gas emissions. There is no evidence it has taken meaningful action to reduce or eliminate hazardous chemicals.  Its labour rating is 'it's a start'. Its factories are certified by Business Social Compliance Initiative Code of Conduct - BSCI. There is no evidence it ensures payment of a living wage in its supply chain. It traces some of its supply chain.  Its animal rating is 'good'. It does not use fur, leather, wool, down, exotic animal skin or angora. It uses exotic animal hair.  Extreme Cashmere is rated 'It's a start' overall.",December 2020,December,2020
https://directory.goodonyou.eco/brand/martha-medeiros,"tops, dresses",Martha Medeiros,It's a start,$$$,Brazil,Worldwide,"Martha Madeiros' collections revolve around handmade lace, using nature as the main source of visual inspiration.",2,3,4,"Martha Medeiros's environment rating is 'not good enough'. There is no evidence it minimises textile waste. It reduces its climate impact by making its products by hand. There is no evidence it has taken meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it implements water reduction initiatives.  Its labour rating is 'it's a start'. It partners with artisan lace-makers in Brazil. It traces most of its supply chain including all of the final stage of production. There is no evidence it ensures payment of a living wage in its supply chain. It visits its suppliers regularly.  Its animal rating is 'good'. It does not use fur, wool, down, exotic animal skin, exotic animal hair or angora. It uses leather.  Martha Medeiros is rated 'It's a start' based on information from our own research.",April 2020,April,2020
https://directory.goodonyou.eco/brand/tomboyx,"tops, swimwear",Tomboyx,It's a start,$$,Worldwide,null,Comfortable underwear made for unapologetic people of all sizes and genders.,2,3,4,"Tomboyx's environment rating is 'not good enough'. It does not use eco-friendly materials. There is no evidence it reduces its carbon and other greenhouse gas emissions. Its products are certified by Oeko-Tex Standard 100. There is no evidence that it minimises textile waste. There is no evidence it implements wastewater management initiatives.  Its labour rating is 'it's a start'. It monitors health and safety issues in its supply chain with an internal procedure. It sources its final stage of production from countries with extreme risk of labour abuse. There is no evidence it ensures payment of a living wage in its supply chain. It traces most of its supply chain including all of the final stage of production.   Its animal rating is 'good'. It does not use fur, leather, down, exotic animal skin, exotic animal hair or angora. However it uses wool.   Tomboyx is rated 'It's a start' based on information from our own research.",September 2018,September,2018
https://directory.goodonyou.eco/brand/lemlem,"tops, dresses, swimwear",lemlem,It's a start,$$,United States,Worldwide,"lemlem is an artisan-driven sustainable fashion label for women, men and kids, founded by supermodel Liya Kebede.",2,4,3,"lemlem's environment rating is 'not good enough'. There is no evidence it minimises textile waste. It makes products by hand to reduce its climate impact. There is no evidence it has taken meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it minimises packaging.  Its labour rating is 'good'. It partners with independent artisans in Africa and has a mission to improve social conditions. It traces most of its supply chain including all of final stage of production.  Its animal rating is 'it's a start'. It does not use fur, down, exotic animal skin, exotic animal hair or angora. It uses leather, wool and silk.  lemlem is rated 'It's a start' overall.",October 2020,October,2020
https://directory.goodonyou.eco/brand/marimekko,"tops, dresses, knitwear, shoes, bags",Marimekko,It's a start,$$,Finland,"Europe, United Kingdom",Marimekko has good policies to audit suppliers in its supply chain but is not taking adequate steps to eliminate hazardous chemicals.,2,3,2,"Marimekko's environment rating is 'not good enough'. It is a member of the Better Cotton Initiative. It uses few eco-friendly materials. It has set an absolute target to reduce greenhouse gases in its own operations by 20% but it has not set a supply chain target. There is no evidence that it has taken any meaningful action to reduce or eliminate hazardous chemicals.  Its labour rating is 'it's a start'. It is a member of the Business Social Compliance Initiative Code of Conduct - BSCI. There is no evidence it has worker empowerment initiatives such as collective bargaining agreements. There is no evidence it ensures payment of a living wage in its supply chain. It publicly lists all suppliers from the final stage of production. It audits some of its supply chain including all of the final stage of production.  Its animal rating is 'not good enough'. It uses leather, down, exotic animal hair and silk. It states that it sources wool from non-mulesed sheep. It does not use fur, exotic animal skin or angora.  Marimekko is rated 'It's a start' based on information from our own research.",November 2019,November,2019
https://directory.goodonyou.eco/brand/galvan,"tops, dresses",Galvan,It's a start,$$$,United Kingdom,Worldwide,"Galvan features a new king of eveningwear, offering a modern, clean look.",2,2,4,"Galvan's environment rating is 'not good enough'. There is no evidence it minimises textile waste. It manufactures locally to reduce its carbon footprint. There is no evidence it has taken any meaningful action to reduce or eliminate hazardous chemicals. There is no evidence it implements water reduction initiatives.  Its labour rating is 'not good enough'. Its final stage of production is undertaken in the UK and Italy, medium risk countries for labour abuse. There is no evidence it has a Code of Conduct. There is no evidence it ensures payment of a living wage in its supply chain. There is no evidence it audits any of its supply chain.  Its animal rating is 'good'. It does not use fur, leather, wool, down, exotic animal skin, exotic animal hair or angora. It uses silk.  Galvan is rated 'It's a start' overall.",February 2021,February,2021
https://directory.goodonyou.eco/brand/klattermusen,"tops, bags",Klättermusen,It's a start,$$,Sweden,Worldwide,"Klättermusen creates quality, refined mountaineering equipment for maximum safety and minimum impact. ",4,2,4,"Klättermusen's environment rating is 'good'. It uses a medium proportion of eco-friendly materials including recycled materials. It uses renewable energy in its direct operations to reduce its climate impact. Its use of eco-friendly materials limits the amount of chemicals, water and wastewater used in production.  Its labour rating is 'not good enough'. It states that it has a Code of Conduct but it does not publicly share it. It does not disclose where its final stage of production occurs. There is no evidence of listing names or addresses for any of its suppliers. There is no evidence it audits any of its supply chain.  Its animal rating is 'good'. It does not use fur, leather, exotic animal skin, exotic animal hair or angora. It uses down accredited by the Responsible Down Standard. It states that it sources wool from non-mulesed sheep.  Klättermusen is rated 'It's a start' overall.",November 2020,November,2020
